7/1/14 7:15,7/1/14 7:20,11_1,290,Subscriber,Male,1984,41.945512,-87.64598,41.94018,-87.65304,0,1,1,7/1/14 8:13,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE
7/1/14 8:13,7/1/14 8:17,11_1,209,Subscriber,Male,1973,41.94018,-87.65304,41.937725,-87.644095,1,1,1,7/1/14 8:20,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,cm~~Fru~uOt@AEqGA}GMmSGgNjBBtJO?m@
7/1/14 8:20,7/1/14 8:23,11_1,195,Subscriber,Male,1973,41.937725,-87.644095,41.94018,-87.65304,2,1,1,7/1/14 13:18,cm~~Fru~uOt@A?~BBfJHtUTll@H`NkGHyGHmMHu@@_@KgFBcC@kJLwUPwl@d@kJJkJFkJHiJHEgH?qA,i}}~Fp~|uOGmLnBEtEKbBC@`NBbQeCfByAfAkGrE}AlAqEjDwAbA@hDDpK@pBmJHCqFzGG\?
7/1/14 13:18,7/1/14 13:58,11_1,2396,Subscriber,Male,1977,41.967096,-87.667429,41.880958,-87.616743,3,1,1,7/1/14 13:59,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,euc_GlpavO?}@`H_AfAOCaGG{QCeLI}LG{JGqV?{MA}FD]O_Cp@m@n@k@tAy@PMPYvK}ApAIhBMdI[bAGzDa@bCe@`Bc@r@Qf@Gx@a@fDcAtB_@bCS~BK`EBrBBzB?tAMv@Ql@UzC{AvC{AnQwIhFcC`IeD|Aq@hD_BzAu@|A{@pByAv@k@~AqAnBqBh@s@hDaFhEuGzAqBnAwA`Aw@hAy@bB_AfDoArB]fAM|@GtA?X?F?\?bRHtAEtAKpB]~HaBx@OlMsChO_DdDc@pCc@jDu@pD_AzAe@vCcAnBy@vBcApAg@`KeEb@SdBm@|@Uv@IpBCxB?hEKjD]|Cc@vUqDbEu@lAWz@]t@e@t@s@j@w@d@}@h@aBZ_BJeALoFH}ATy@b@m@bAs@rI}EvD_CnEiCtHsE~FkDdDsB`@Qd@Mv@KhCAhB?`EA|NMv@Az@?lA?pACjAED?n@AnBFt@Db@Ht@T\Nn@`@t@|@Xd@r@bBrAtDh@|@VX^\h@`@bAd@z@Pb@B|B@@gCK?
7/1/14 13:59,7/1/14 14:02,11_1,197,Subscriber,Male,1977,41.880958,-87.616743,41.880958,-87.616743,4,1,1,7/1/14 15:43,_{r~FbtwuOJ?AvA?n@tAA`LKH~M@lDDbR?xAwFHNpTLjWFnL|BA?lE,_{r~FbtwuO
7/1/14 15:43,7/1/14 15:48,11_1,292,Subscriber,Male,1985,41.878724,-87.634793,41.88131982,-87.62952092,5,1,1,7/1/14 17:21,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,_mr~Fld{uO@zA_C@}FBCeHGqQCcH{@@_A@
7/1/14 17:21,7/1/14 17:37,11_1,964,Subscriber,Male,1989,41.88131982,-87.62952092,41.911722,-87.626804,6,1,1,7/1/14 17:37,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,o}r~FvbzuO{HFy@A?{H?cBAeCAeFAaF?_@G?sA@a@F_BL@eA@_@?_ACsJ@{EJmIKsIAyLAiCCs@QGg@Qk@Mo@EyBAgB?[GGEiAHkAJu@Fa@DoCF_D@eB?uBG_@CgC@oDDsCLSB_AV_@PuBrAaC|AmDtB_MpHqRbLi@b@]f@Qb@K`@MlASvGOhAOx@g@xAc@z@[d@[\c@^o@d@y@VuFhAmVvDiEj@gBNkABqDDeAFWQQG{AWyAOw@?iARc@NIFs@dAvArAVXZ`@d@|@f@a@fBu@
7/1/14 17:37,7/1/14 17:57,11_1,1165,Subscriber,Male,1989,41.911722,-87.626804,41.935733,-87.663576,7,1,1,7/1/14 18:50,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,s{x~FfqyuOuAj@i@^_@w@c@q@iAeAg@a@KNiAPUHyCdCwAfAc@TCHALKDcA`@mClA}Bx@QJUHeBl@cEhAcHpAwFv@{FnAsJrBs@OcB?uB@a@@_@JN~A@DVdCX`DZ|DHvBDtLNnSA`DFfMLv\BrFuAzBkG|JiGlJgDlFkGxJgHtKa@l@a@p@kBxCeNdTuBbDlAC
7/1/14 18:50,7/1/14 19:03,11_1,794,Subscriber,Female,1988,41.935733,-87.663576,41.954383,-87.648043,8,1,1,7/1/14 19:31,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,iq}~Fzx`vOmABoHhLaBlCaElGsBxCwLNcHFwGDu@@_@KgFBcC@kJLkJHqUPKg@AcACgOCkMUmm@GyHCaNC{HGiOf@?
7/1/14 19:31,7/1/14 19:41,11_1,635,Customer,,NA,41.954383,-87.648043,41.936669,-87.636794,9,1,1,7/1/14 20:05,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,{ea_Grv}uOg@?CyEE_I?]tAU~BOx@Gb@StA@lC@vAE~AYpAg@rMyGvN}G`H}C|DaBlAk@vEwBJNd@IfA[bA_@pBeAbB_AdAe@bB}@|@m@d@YfCkA|Bu@nA]\G
7/1/14 20:05,7/1/14 20:26,11_1,1254,Subscriber,Male,1986,41.936669,-87.636794,41.911974,-87.631942,10,1,1,7/1/14 20:35,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,cw}~Fhq{uOVE~AGhBE`EMx@QxEgBvAh@|EdBbA\TVLJ`@YpDeCnHuEbFmChHeD^SUaDIy@UcCPEpAm@nBmAtAm@FIFSnCk@`MkCfASdDc@pCc@jDu@pD_AzAe@vCcAnBy@vBcApAg@t@?`@ExDa@bCWVJXJVPNRRh@Hr@DnASrAc@tAEJSf@aApC[`A[dBKfAE~@PdBRdAPx@ZQ`By@|BkA
7/1/14 20:35,7/1/14 20:58,11_1,1355,Subscriber,Male,1984,41.911974,-87.631942,41.954383,-87.648043,11,1,1,7/1/14 23:12,{ea_Grv}uOg@?CyEE_I?]tAU~BOx@Gb@StA@lC@vAE~AYpAg@rMyGvN}G`H}C|DaBlAk@vEwBbAi@`C}ArAcAJIx@o@lBiB~@eAdA}A|BeDfF}H`BqBlAiAh@c@lBmAl@[rCgAfCe@dCUdB?d@?L?nPHzAAdAEhC[~JuB\GzHgBnNyCzBe@hCa@zEq@zFqAhCs@jEyA`EeB|@c@x@[t@?`AK|Gs@b@PZNPPVf@Jn@Br@?x@E\S`AOb@Ob@KTk@zAs@xBa@rBE^G~@Ch@Ft@PpA\|AnGcD`B{@`@IhAErGEzGG,o|x~FrszuOgExBWJSk@K_@ESK_ACq@HkBJ{@Z{AdAwCj@{A\gATwAD_AAgAIu@_@}A_@w@c@q@g@g@a@]g@a@KNiAPUHyCdCwAfAc@TCHALKDcA`@mClA}Bx@QJUHeBl@cEhAcHpAwFv@oRbEgIhBeKrB_CV}AFcE?kMGa@?}CDsEr@}CjAkBfAeAx@uAjA}@dAkA|AsE`HeBfCiCnDeC`Ci@b@yCvBeAn@kAh@UFoD~AUJ}Ar@aMnFcHhDaD~A_HdD{DtBsB|@y@Tw@HsAByEIe@YqDg@yAK?rA?p@@~@HnPf@?
7/1/14 23:12,7/1/14 23:30,11_1,1095,Subscriber,Male,1984,41.907993,-87.631501,41.87593267,-87.63058454,12,1,1,0,0,}cx~FlpzuOj]c@d_@WpMO|CE`D@|HKdDC~QIzEGtBAN?fB@jFI`GExB?vFGbGKtEE~MM~FC
7/1/14 5:52,7/1/14 6:14,13_1,1315,Subscriber,Male,1988,41.978353,-87.659753,41.926277,-87.630834,0,1,1,7/1/14 6:14,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,u{e_Gpa`vOtKGE{HEmOIkWJ_ALe@^}@^[jBmAxCmBz@c@`Aq@nD}@zDy@`IoA|Fw@`@G`LeBdH_A|@MhJsAzEs@nAILAnH]~CMtEe@nAUrA]rBg@f@Gx@a@fDcAz@Qx@MnAKb@EjAI|AE~EFlC@vAE~AYpAg@rMyGvN}G`H}C|DaBlAk@vEwBbAi@`C}ArAcAJIx@o@lBiB~@eAdA}A|BeDfF}H`BqBlAiAh@c@lBmAl@[rCgAfCe@dCUdB?d@?L?nPHzAAdAEhC[`B_@LJNDzCBtBGLEQ}A?CSmB
7/1/14 6:14,7/1/14 6:38,13_1,1441,Subscriber,Male,1988,41.926277,-87.630834,41.882091,-87.639833,1,1,1,7/1/14 6:46,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,wu{~FpkzuORlB?BP|APEpAm@nBmAtAm@FIFSnCk@`MkCfASdDc@pCc@jDu@pD_AzAe@vCcAnBy@vBcApAg@`KeEb@SdBm@|@Uv@IpBCxB?hEKjD]|Cc@vUqDbEu@lAWz@]t@e@t@s@j@w@d@}@h@aBZ_BJeALoFH}ATy@b@m@bAs@rI}EvD_CnEiCtHsE~FkDdDsBb@DNAj@CfDGn@SpB?bCAtDGxEEvB@NBJPBj@Ab@H^CbCOnKMrHWvGWtD[bEO~C?dFAb@C|BB\F\V^lDvCRZZx@Jl@@j@?nBC`LDr[@|CLt@Tj@`BtC^d@\XdATHEd@@jAFbB@?H?TzFE|FEFzK@rBk@@
7/1/14 6:46,7/1/14 6:52,13_1,336,Subscriber,Male,1992,41.882091,-87.639833,41.87593267,-87.63058454,2,1,1,7/1/14 7:45,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,cbs~Fbc|uOyENAgF?sH|LKdA??I?M?cIImQAiH~BAx@CbAAvNM~DA
7/1/14 7:45,7/1/14 7:51,13_1,337,Subscriber,Male,1988,41.87593267,-87.63058454,41.88389277,-87.62464914,3,1,1,7/1/14 8:13,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,q{q~F~jzuOjACAiEC}KO_IAmJL}EAsC?u@GiFa@w@gFByFJuLJw@@QMS?gCCaBOgCOqB@}DFg@??P?`EBtD?dBK|@?bA?fCAb@Z?dACX?
7/1/14 8:13,7/1/14 8:18,13_1,298,Subscriber,Male,1965,41.88389277,-87.62464914,41.881469,-87.635177,4,1,1,7/1/14 15:54,e~r~Fpg{uO{A@?`HF`KN|`@@|G?j@NFPDzEG`QQ^L~BKfAGnDQrA?xBFbBDv@AjBIb@IzBS`Ea@`Iq@lAGdLo@jHOdC?fEAv@AtHIdNQtMOvCA~@FvAN|AZvDr@jHrApBLtA?fCI|Bk@z@Uj@UnEwBjBcAfAs@TS`A}@v@gA`@m@b@{@Vi@j@iBVkAX}AvBoNbAmHz@iGb@wCD]FGBC`AqD`@eA`@w@lA}Af@i@h@c@lAu@`@Sz@YnAUhAE|@Ap@NjCH^LhB?hKGA}ACwCEwNIgSCuGAwG_@?_A@,ims~FjdyuO|BCdFC~BKdBAXF`GEHpIDzHHhRBlFFbJ?bE?dB}FBaC@g@?
7/1/14 15:54,7/1/14 16:30,13_1,2172,Customer,,NA,41.838842,-87.621857,41.880958,-87.616743,5,1,1,7/1/14 16:55,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,wsj~F|sxuO~AAEeNAqFE{CAaKC}KImLA}AIwLAcCDi@a@FkDp@]@BZU~@OTUPuBx@gBl@sDrAOH[ZwHdCgHpBkG~A}GzAgE`AeNtCaFjAyBv@g@XaCtAsCdB}At@qAd@}IjDcCbA{D|AsDvAiExAcCr@kDt@iCb@eG|@yCZ{C`@y@@[Cu@M}@Yw@_@WSoBmBKIwCmCi@a@e@SkA]uAI}GFcKDeJHmE@uAD}IFu@BoCDqHF@wAK?
7/1/14 16:55,7/1/14 17:19,13_1,1410,Customer,,NA,41.880958,-87.616743,41.891071,-87.6122,6,1,1,7/1/14 17:22,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,_{r~FbtwuOJ?AvA{CG_@E_@KiAo@[[w@iAKYCc@CUc@cC[{A[{@[m@_@i@i@i@c@_@UMWOQWi@Gi@Is@EsADmBNuDTs@LS@SJMPWZQH]@S?uHDsDOi@AeBD?OAyCCuD
7/1/14 17:22,7/1/14 21:14,13_1,13911,Customer,,NA,41.891071,-87.6122,41.893992,-87.629318,7,1,1,7/1/14 21:51,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,ozt~FfwvuOA_CsABqABDdD@j@@lCBhB?x@NxZ?|HLdWDnJDzHDlL_IHaDD?sA
7/1/14 21:51,7/1/14 22:04,13_1,791,Subscriber,Female,1977,41.893992,-87.629318,41.87770796,-87.63532114,8,1,1,7/1/14 22:30,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,{lu~FfbzuOCmF~CC~AA~GG~ACCaG?GIoMCo@L?vACdB?d@DjFv@|@JC|BB\F\V^lDvCRZZx@Jl@@j@?nBC`LDr[@|CLt@Tj@`BtC^d@\XdATxBN`CAxEA~@ArKKrHCnA?lACn@E|GQt@Ep@W~AuAVMh@a@`DaCf@UPG?OC{G?uBqBB{B@eBBgC@B~DB~EqDF
7/1/14 22:30,7/1/14 22:45,13_1,850,Subscriber,Male,1966,41.87770796,-87.63532114,41.896544,-87.630931,9,1,1,0,0,ufr~Fbg{uOgED}JDeGB}FJcC@oJ@yE?Ey@?]B{D@}G?[G?W@SCcDDwCEqBFuAAmFDyKLqHF}LHCuI
7/1/14 7:46,7/1/14 7:56,38_1,593,Customer,,NA,41.906724,-87.63483,41.888243,-87.63639,0,1,1,7/1/14 10:24,}gt~Fpo{uOi@b@w@b@iAJYAoA?uACeA?aDFeCDsBDE_HCgQA_@uA@{CBkKHoUPeWV{CDuJFkTVgKFCkAAeEa@Hu@^_Af@,y{w~Ftd{uO?s@`EC|CAvEG~IOvHMpRUfTS~ROfIOrBBrB?vDAZC?bGBXEBKFcE~D[Z
7/1/14 10:24,7/1/14 10:27,38_1,192,Customer,,NA,41.911974,-87.631942,41.907993,-87.631501,1,1,1,7/1/14 11:38,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,o|x~FrszuO~@g@t@_@`@IzCIlHEnDC
7/1/14 11:38,7/1/14 12:36,38_1,3520,Customer,,NA,41.907993,-87.631501,41.915689,-87.6346,2,1,1,7/1/14 13:11,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,}cx~FlpzuOoPLiADa@HaBz@oGbDeIfE{DpB
7/1/14 13:11,7/1/14 13:53,38_1,2521,Customer,,NA,41.915689,-87.6346,41.918306,-87.636282,3,1,1,7/1/14 14:07,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,mty~Fdb{uOyKzF_Bx@e@VNp@
7/1/14 14:07,7/1/14 14:32,38_1,1549,Customer,,NA,41.918306,-87.636282,41.915689,-87.6346,4,1,1,7/1/14 14:33,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,}dz~Fdn{uOOq@d@W~Ay@xK{F
7/1/14 14:33,7/1/14 14:56,38_1,1405,Customer,,NA,41.915689,-87.6346,41.915689,-87.6346,5,1,1,7/1/14 14:57,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,mty~Fdb{uO
7/1/14 14:57,7/1/14 15:18,38_1,1284,Customer,,NA,41.915689,-87.6346,41.891071,-87.6122,6,1,1,7/1/14 16:18,ozt~FfwvuOA_CsABqABDdD@j@@lCBhB?x@NxZ?|HLdWDnJDzHLj_@BdQHfK@lMMRmChBa@VQLiBvAKPc@^IFQHWD{@C_IDmCBo@HI@BjDBbBiA@{BBq@DGB,mty~Fdb{uOfEwBtIsE[{@G[Ks@Cc@Aa@Bm@HuABMRoAV_Ab@oAt@kB\{@VkALuA?iAGeAAu@GgA@]@YJS^Wd@MvB]JAv@I|@S`@CfDGjAKvDe@dUkDrDm@nCk@dAWdAk@h@e@d@g@p@eAh@qA`@}APuAFmADcBLoDLo@Pc@PWh@c@rFaDpFeDxEoCvFgDjHiEdDuBpAu@XBP@b@EnBAfAEn@SpB??O?]?QAiDCuD
7/1/14 16:18,7/1/14 16:33,38_1,896,Subscriber,Male,1963,41.897764,-87.642884,41.879255,-87.639904,7,1,1,7/1/14 17:08,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,{cv~F|w|uOXElBGvBAGoGl@IvHK`D?TBV?XARGv@m@JQbA{@d@[TOjD_CLSbDwBtGaFj@IApDHhCAbAhBEhDAxBIt@G|BCzAA?mA?{@?qA?kI?Wh@FVDxDLzFElBAfGGvJIR?@fE@rADlH
7/1/14 17:08,7/1/14 17:28,38_1,1236,Customer,,NA,41.879255,-87.639904,41.92560188,-87.65370804,8,1,1,7/1/14 17:35,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,spr~Fld|uOFxX@dG?L?NIJILIDQ@oE?gBAEASU{B?_@?mBBeFBaDDgBFk@F_BVwA`@gC|@_CfAC@eDrBy@r@CBwArAuBdC_@d@qAzB{D|GmCfEkCxDk@`AkDvFqDpGoA~Bu@hAoAdBaAhA{@z@}BlBoAx@qCvA{Bz@{CbAyBx@gAf@w@VuA`@}@RkC^mBJaB@}@GcG[qAA_ADaAHgAX}@XmAh@sAv@{ApAeBbBi@VoBnBuArA{AlA_An@[N_A`@CyG?qBA{DCiFEiFIcWCuIAkBwAB}A@q@D}CDuCBg@DyBBqE@yORkXXkMNeFF
7/1/14 17:35,7/1/14 17:40,38_1,297,Subscriber,Male,1984,41.92560188,-87.65370804,41.92175,-87.64401,9,1,1,7/1/14 17:59,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,_r{~Fbz~uOl@AAiAAuCIsOAaDAu@x@mAtCoEfAcBpAkBdAiBxEkH|@{A@b@
7/1/14 17:59,7/1/14 18:03,38_1,285,Subscriber,Male,1984,41.92175,-87.64401,41.925858,-87.638973,10,1,1,7/1/14 21:21,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,yzz~Fx}|uOAc@oDDmJJyDHAgFGgM@aDAqBM?e@@
7/1/14 21:21,7/1/14 21:34,38_1,820,Subscriber,Female,1957,41.925858,-87.638973,41.937725,-87.644095,11,1,1,0,0,qs{~Fn_|uOaIJ_C@xCrM_Bv@kDdBiCnAq@^kAtBWPgGxCYNu@`@yAj@eBTkDw@uBiA}BEcFHgIF?m@
7/1/14 11:04,7/1/14 11:58,41_1,3209,Customer,,NA,41.877181,-87.627844,41.90096039,-87.62377664,0,1,1,7/1/14 12:11,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,kcr~FzwyuO{QNaA@e@@AaCAyAAiAG[GoI@m@u@AqCEiA?aC@sAD{A@aCTuELcEBcB@yE@aAI_AMaC_@gB[UC}HHgED_LHaFDgBF}AIm@Ge@Aw@GyBMsA?kFHcBBOEeAAo@EAi@
7/1/14 12:11,7/1/14 12:37,41_1,1593,Subscriber,Female,1965,41.90096039,-87.62377664,41.931931,-87.677856,1,1,1,7/1/14 14:26,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,exv~Fv`yuOeEw@gAM{@FgAPwCfAeAX]HqE~@QHKTyEv@}LfBaBPo@DkABqDDeAFqBFeAJu@PuBr@QHuMhFqEnB}Bx@QJUHeBl@cEhAcHpAwFv@oRbEs@OcB?uB@a@@_@JN~A@DDd@j@`G`@dGDhKDtDJnL?fHPnc@FbNLfWJtVPr^Pje@@nI_MpRoAfBiFfGY`@qCfDsDrEgFdGUX
7/1/14 14:26,7/1/14 14:38,41_1,666,Subscriber,Female,1965,41.931931,-87.677856,41.929546,-87.643118,2,1,1,7/1/14 14:42,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,{y|~FbqcvOhK_MhDmE\_@`AiAEuCEwNE{NE}E@aFEMA{BAmJGyM[it@MyYA_JG{DQuCSqBS_Ba@qB
7/1/14 14:42,7/1/14 14:48,41_1,381,Customer,,NA,41.929546,-87.643118,41.925905,-87.64926,3,1,1,7/1/14 17:14,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,_k|~Ftx|uO`@pBR~ARpBPtCFzD@~I@bCv@AxBCvMQhAAw@rAW\
7/1/14 17:14,7/1/14 17:19,41_1,298,Subscriber,Female,1992,41.925905,-87.64926,41.921687,-87.653714,4,1,1,7/1/14 19:18,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,ys{~Fp_~uOkG|JF|MhEC`DG`MO`EErAA?j@
7/1/14 19:18,7/1/14 19:35,41_1,993,Subscriber,Male,1984,41.921687,-87.653714,41.94367,-87.64895,5,1,1,7/1/14 20:46,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,yyz~Ftz~uO?k@sA@aEDaMNaDFsPNwRT}ABAcAAmBAsDKaRiJHoJPkGDyCH_JHeDBoC@?mBMwV?eBkA@mBDgB|@iAj@FjMDbI
7/1/14 20:46,7/1/14 21:05,41_1,1117,Subscriber,Female,1986,41.94367,-87.64895,41.926277,-87.630834,6,1,1,7/1/14 21:07,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,qb__G||}uO?rAn@?zHIjJGQs]?oF@qFEoEEyEEaBIaAMk@|@g@NIx@mAb@{@v@kBZo@DOFa@|AyBVa@f@s@`DaFzAqBnAwA`Aw@hAy@bB_AfDoArB]fAM|@GtA?X?`@?xMDlCBtAEtAKpB]~@SJHDBND~D?z@C^GWeCMiA
7/1/14 21:07,7/1/14 21:30,41_1,1364,Subscriber,Female,1986,41.926277,-87.630834,41.899007,-87.629928,7,1,1,7/1/14 22:05,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,wu{~FpkzuORlB?BP|APEpAm@nBmAtAm@FIFSnCk@`MkCfASdDc@pCc@jDu@pD_AzAe@vCcAnBy@vBcApAg@`KeEb@SdBm@|@Uv@IpBCxB?hEKjD]|Cc@|PmC`AMLJJD\AzAQpDs@|@WrAg@b@Md@?vABj@FpBBlABpAIDpDBpKFtK@pCP?BbHpEEAcHs@A
7/1/14 22:05,7/1/14 22:13,41_1,471,Subscriber,Male,1987,41.899007,-87.629928,41.884451,-87.629892,8,1,1,7/1/14 22:43,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,ykv~FlezuOS?CwHbDCrEExMK`SQjPQVP`ABxBAjCGRAn@AdBAfBCTKnDEv@?@tH?vA
7/1/14 22:43,7/1/14 23:07,41_1,1457,Subscriber,Male,1986,41.884451,-87.629892,41.921525,-87.707322,9,1,1,0,0,_qs~FxezuO?fOCxGBfHBxH?dBDpI@r^@dG?T?f@[?{AByAPuBXKASGyAf@]L_CfAC@eDrBy@r@CBUTaA|@uBdCcAzAcElHe@t@mCfEkCxDk@`AuCvEuAbCmDlGS^u@hAoAdBaAhA{@z@}BlBoAx@qCvAeE|AsC`Aw@XgAf@mCx@}@RkC^mBJaB@uBOkESqAAaCNgAX}@XmAh@sAv@{ApAeBbB_ExEy@|@qAdAg@ZoBfAwDtBiDhBu@ZoJvE{BlAaBhAcBjAkDvDuA`ByApB}@xAkAvB{DfIuFlL}AjDqFfLsAlCYNIFkCxEkBvCoAjCk@dAO\?xA@d@?l@?tDFxKBhKBzV@n@Gf@?rDBdLBjFDjPD~OHr_@?bAR?vDEhMOBd@
7/1/14 6:46,7/1/14 7:06,45_1,1200,Subscriber,Female,1984,41.918306,-87.636282,41.885837,-87.6355,0,1,1,7/1/14 7:30,oys~Fbh{uOcE@E?M@Jh@NZpA|Bx@rAd@ZjALVDxDLzFE|FEFzK@rBk@@,}dz~Fdn{uOOq@d@W~Ay@tLmG~FyC|BmA`@BhA@`@KRJ`@DpA@pCCjUU`MIvJMhBAxEC~FIxWSpGGbNK|MG`DGbD@pBCj@AjAK~BEfA@ND?dD?pB?bGJr@FXxB|DNRLPVPLH`@D?[@wCCiCE?O?
7/1/14 7:30,7/1/14 7:40,45_1,584,Subscriber,Male,1979,41.882091,-87.639833,41.89636246,-87.65406127,1,1,1,7/1/14 16:13,sn__Gnj}uOiB{HgDfBkEvBtBzIBvL~DGvD?vDEtDGFlWAzDpJMAuBA{BzAA|EE,cbs~Fbc|uOyENkJHmCB@bE@hKA~GyEH_CFS@eFDgA?K?IRg@|@uC`F{CvFkBdDmDjG{ApCgGpKeEnHuFD@xA
